"mapid","adxcode","regioncode","time","win","weights"
1,"5","1156440600","19",1,94
1,"7","1156440100","19",0,1
1,"6","1156441200","19",0,36
1,"6","1156110000","19",0,114202
1,"3","1156440500","19",0,1
1,"5","1156441500","19",1,36
1,"3","1156441700","19",0,47
1,"8","1156450100","19",0,4
1,"7","1156441900","19",1,3
1,"9","1156445100","19",1,16
1,"3","1156450100","19",1,19
1,"9","1156441500","19",0,72
1,"7","1156440100","19",1,9
1,"9","1156441800","19",0,5
1,"3","1156110000","19",1,3883
1,"10","1156441300","19",1,7
1,"9","1156440800","19",1,40
1,"5","1156441400","19",0,35
1,"5","1156445300","19",0,22
1,"5","1156110000","19",0,2340
1,"2","1156445200","19",1,54
1,"9","1156441200","19",1,15
1,"7","1156445300","19",1,14
1,"10","1156441800","19",0,35
1,"10","1156120000","19",0,5
1,"6","1156440100","19",0,9
1,"1","1156442000","19",0,1
1,"7","1156442000","19",1,2
1,"5","1156440300","19",1,11
1,"3","1156440500","19",1,1
1,"1","1156440400","19",1,5
1,"8","1156445300","19",1,17
1,"10","1156110000","19",0,510
1,"7","1156110000","19",0,2448
1,"3","1156440600","19",0,5
1,"1","1156110000","19",1,455
1,"10","1156371300","19",0,7
1,"8","1156440600","19",0,5
1,"10","1156110000","19",0,515
1,"1","1156440600","19",0,44
1,"2","1156320600","19",0,12
1,"4","1156320600","19",0,20
1,"2","1156320600","19",0,21
1,"4","1156320600","19",1,28
1,"1","1156320600","19",0,48
1,"8","1156440300","19",1,723
1,"7","1156440300","19",1,476
1,"3","1156440300","19",0,1187
1,"1","1156440300","19",0,644
1,"5","1156440300","19",1,4
1,"6","1156440300","19",0,450
1,"6","1156440300","19",1,4
1,"1","1156440300","19",1,191
1,"2","1156440300","19",1,25
1,"3","1156440300","19",0,14
1,"7","1156440300","19",1,2
1,"9","1156440300","19",0,6
1,"10","1156440300","19",0,5
1,"5","1156440300","19",1,3
1,"4","1156110000","19",1,64
1,"8","1156110000","19",1,16
1,"7","1156110000","19",0,2
1,"3","1156330200","19",0,218
1,"2","1156330200","19",0,8
1,"2","1156330200","19",1,225
1,"7","1156330200","19",0,838
1,"6","1156330200","19",0,449
1,"10","1156330200","19",0,27
1,"8","1156330200","19",1,60
1,"8","1156330200","19",1,93
1,"10","1156330200","19",1,5
1,"8","1156330200","19",0,9
1,"4","1156330200","19",1,19
1,"1","1156330200","19",0,2
1,"4","1156330200","19",1,3
1,"6","1156330200","19",0,2
1,"2","1156110000","20",0,316569
1,"7","1156430100","20",0,577
1,"3","1156110000","20",0,122794
1,"9","1156220100","20",1,213
1,"5","1156320500","20",0,97
1,"7","1156330300","20",0,245
1,"2","1156441900","20",0,580
1,"7","1156371300","20",0,2241
1,"3","1156330100","20",0,647
1,"9","1156330300","20",1,634
1,"9","1156350100","20",0,527
1,"2","1156330300","20",0,542
1,"6","1156110000","20",1,1
1,"1","1156350100","20",1,340
1,"9","1156210200","20",0,121
1,"6","1156130100","20",1,402
1,"5","1156130100","20",1,4
1,"3","1156330100","20",1,515
1,"4","1156410100","20",0,36
1,"1","1156140100","20",0,71
1,"3","1156430100","20",1,456
1,"6","1156230100","20",1,184
1,"3","1156210200","20",1,223
1,"6","1156320200","20",0,14
1,"7","1156110000","20",1,1
1,"5","1156320200","20",1,6
1,"7","1156140100","20",1,3
1,"9","1156210200","20",1,71
1,"9","1156370200","20",0,15
1,"9","1156320200","20",1,13
1,"10","1156410100","20",0,14
1,"7","1156410100","20",0,8
1,"9","1156320500","20",1,31
1,"2","1156110000","20",0,103660
1,"5","1156420100","20",0,332
1,"2","1156350100","20",0,210
1,"2","1156150100","20",1,193
1,"9","1156210200","20",1,92
1,"1","1156330100","20",0,330
1,"8","1156441900","20",0,429
1,"9","1156210200","20",0,30
1,"1","1156430100","20",1,47
1,"1","1156320100","20",1,315
1,"3","1156440600","20",1,397
1,"8","1156130100","20",0,81
1,"7","1156370200","20",1,9
1,"8","1156450100","20",1,10
1,"1","1156370200","20",0,6
1,"10","1156430100","20",1,566
1,"7","1156140100","20",1,222
1,"9","1156130100","20",0,219
1,"8","1156441300","20",1,253
1,"5","1156120000","20",0,306
1,"5","1156441900","20",0,188
1,"1","1156320200","20",0,17
1,"6","1156420100","20",1,374
1,"7","1156320500","20",0,78
1,"6","1156330200","20",0,751
1,"7","1156360100","20",0,341
1,"9","1156350100","20",1,153
1,"6","1156370200","20",1,11
1,"9","1156130100","20",1,4
1,"3","1156420100","20",0,295
1,"7","1156320100","20",0,232
1,"10","1156440700","20",0,106
1,"2","1156120000","20",0,370
1,"3","1156430100","20",0,402
1,"3","1156360100","20",1,107
1,"2","1156320100","20",0,349
1,"3","1156330300","20",1,262
1,"3","1156140100","20",1,130
1,"9","1156330100","20",0,8
1,"2","1156220100","20",0,232
1,"9","1156420100","20",1,214
1,"8","1156440600","20",0,2562
1,"2","1156371300","20",0,3224
1,"9","1156330100","20",0,308
1,"2","1156130100","20",0,326
1,"3","1156360100","20",0,470
1,"8","1156440500","20",0,1026
1,"8","1156230100","20",0,55
1,"5","1156441300","20",0,220
1,"8","1156441300","20",0,160
1,"2","1156440700","20",0,219
1,"4","1156220100","20",0,155
1,"2","1156371300","20",1,162
1,"2","1156420100","20",1,149
1,"2","1156371300","20",1,65
1,"2","1156320100","20",1,318
1,"1","1156350100","20",1,145
1,"7","1156330200","20",0,393
1,"1","1156320100","20",0,211
1,"4","1156420100","20",0,154
1,"3","1156320500","20",1,28
1,"5","1156360100","20",0,83
1,"3","1156430100","20",0,410
1,"10","1156330300","20",1,5
1,"3","1156420100","20",1,22
1,"3","1156320500","20",1,70
1,"8","1156441900","20",1,167
1,"6","1156140100","20",0,101
1,"2","1156350100","20",0,50
1,"4","1156230100","20",1,317
1,"8","1156210200","20",1,4
1,"4","1156330200","20",1,187
1,"4","1156430100","20",1,121
1,"2","1156440400","20",1,257
1,"4","1156120000","20",1,175
1,"9","1156320600","20",0,3934
1,"1","1156320600","20",0,3006
1,"7","1156130100","20",1,184
1,"10","1156140100","20",1,10
1,"4","1156140100","20",1,135
1,"6","1156120000","20",1,253
1,"5","1156230100","20",1,182
1,"3","1156220100","20",1,66
1,"8","1156220100","20",1,69
1,"7","1156350100","20",1,2
1,"2","1156330100","20",1,476
1,"7","1156430100","20",0,14
1,"3","1156330100","20",1,140
1,"2","1156230100","20",0,56
1,"5","1156210200","20",0,50
1,"10","1156140100","20",0,144
1,"4","1156330200","20",0,3
1,"1","1156130100","20",1,22
1,"2","1156210200","20",1,8
1,"10","1156440700","20",1,233
1,"8","1156120000","20",1,58
1,"10","1156441300","20",1,183
1,"10","1156441900","20",1,69
1,"9","1156150100","20",1,161
1,"4","1156360100","20",1,119
1,"1","1156420100","20",1,5
1,"5","1156130100","20",1,364
1,"9","1156440400","20",0,198
1,"10","1156441300","20",1,9
1,"4","1156430100","20",0,25
1,"6","1156330200","20",0,157
1,"5","1156150100","20",1,116
1,"3","1156330200","20",1,105
1,"4","1156230100","20",1,17
1,"3","1156220100","20",0,3
1,"8","1156110000","20",0,5363
1,"8","1156360100","20",1,278
1,"4","1156441900","20",1,45
1,"9","1156320100","20",1,30
1,"9","1156220100","20",1,8
1,"3","1156440500","20",1,232
1,"5","1156150100","20",0,94
1,"1","1156330300","20",1,71
1,"3","1156330100","20",1,41
1,"10","1156440700","20",1,221
1,"4","1156440400","20",1,194
1,"10","1156130100","20",0,3
1,"5","1156330300","20",0,15
1,"10","1156120000","20",0,57
1,"3","1156210200","20",1,2
1,"2","1156441900","20",0,4
1,"1","1156360100","20",1,7
1,"3","1156320100","20",1,107
1,"1","1156330300","20",1,2
1,"10","1156441300","20",0,8
1,"5","1156230100","20",0,128
1,"7","1156110000","20",0,2565
1,"10","1156440400","20",0,158
1,"9","1156130100","20",0,2
1,"1","1156350100","20",0,5
1,"7","1156330200","20",1,11
1,"8","1156350100","20",1,4
1,"10","1156440600","20",1,3
1,"2","1156110000","20",1,3618
1,"1","1156330300","20",1,3
1,"8","1156320600","20",1,309
1,"1","1156440700","20",0,1
1,"10","1156150100","20",0,95
1,"1","1156330300","20",1,2
1,"4","1156330300","20",1,1
1,"3","1156130100","20",1,8
1,"1","1156110000","20",0,2294
1,"2","1156441900","20",1,3
1,"6","1156150100","20",0,54
1,"10","1156220100","20",0,62
1,"1","1156230100","20",1,7
1,"6","1156230100","20",0,2
1,"4","1156350100","20",1,1
1,"8","1156130100","20",1,2
1,"8","1156441300","20",0,7
1,"10","1156330300","20",0,2
1,"4","1156130100","20",0,2
1,"7","1156430100","20",0,5
1,"2","1156140100","20",1,7
1,"4","1156330300","20",0,2
1,"4","1156430100","20",1,7
1,"1","1156110000","20",0,414
1,"4","1156120000","20",0,4
1,"7","1156220100","20",0,6
1,"3","1156110000","20",1,492
1,"7","1156150100","20",0,8
1,"4","1156150100","20",1,4
1,"4","1156150100","20",1,16
1,"7","1156440400","20",1,7
1,"7","1156440600","20",0,57
1,"5","1156360100","20",1,3
1,"6","1156110000","20",1,57
1,"8","1156440600","20",0,17
1,"9","1156320600","20",1,110
1,"10","1156320600","20",0,6
1,"7","1156110000","20",0,563
1,"9","1156440600","20",1,5
1,"6","1156440600","20",1,3
1,"5","1156110000","20",0,70
1,"8","1156460100","20",0,3446
1,"2","1156110000","20",0,8
1,"9","1156320600","20",0,37
1,"10","1156320600","20",0,16
1,"5","1156460100","20",1,4
1,"10","1156460100","20",1,8
1,"2","1156320600","20",1,6
1,"7","1156320600","20",0,30
1,"7","1156320600","20",0,17
1,"9","1156110000","20",1,9
1,"3","1156430100","21",1,101
1,"8","1156330300","21",1,6
1,"8","1156330200","21",0,637
1,"2","1156140100","21",1,118
1,"1","1156410100","21",1,447
1,"10","1156441900","21",0,15
1,"8","1156410100","21",0,404
1,"9","1156430100","21",1,419
1,"3","1156441300","21",0,83
1,"1","1156130100","21",0,4
1,"4","1156150100","21",1,147
1,"5","1156130100","21",1,10
1,"9","1156230100","21",0,4
1,"5","1156110000","21",0,90477
1,"8","1156130100","21",0,5
1,"3","1156330200","21",0,297
1,"2","1156440400","21",1,158
1,"4","1156430100","21",1,386
1,"4","1156110000","21",0,245810
1,"7","1156370200","21",0,117
1,"1","1156140100","21",0,100
1,"6","1156410100","21",0,542
1,"7","1156330100","21",1,6
1,"3","1156410100","21",1,226
1,"10","1156110000","21",0,979
1,"7","1156430100","21",0,230
1,"4","1156320500","21",0,432
1,"3","1156330300","21",0,3
1,"10","1156371300","21",0,1223
1,"2","1156330200","21",0,124
1,"9","1156410100","21",1,210
1,"5","1156450100","21",1,259
1,"1","1156370200","21",1,228
1,"7","1156450100","21",1,304
1,"10","1156370200","21",0,240
1,"4","1156371300","21",0,1475
1,"9","1156450100","21",1,465
1,"1","1156410100","21",0,10
1,"6","1156370200","21",0,110
1,"8","1156140100","21",1,175
1,"8","1156320500","21",1,109
1,"9","1156110000","21",1,253
1,"5","1156440700","21",0,90
1,"6","1156330200","21",1,32
1,"4","1156110000","21",1,26
1,"4","1156441300","21",1,186
1,"6","1156430100","21",0,246
1,"2","1156371300","21",1,134
1,"7","1156441300","21",1,126
1,"2","1156450100","21",0,241
1,"3","1156370200","21",1,205
1,"9","1156320500","21",1,448
1,"1","1156110000","21",0,3576
1,"3","1156330200","21",1,147
1,"9","1156430100","21",0,375
1,"10","1156440400","21",0,125
1,"8","1156110000","21",0,64
1,"7","1156320500","21",0,58
1,"1","1156110000","21",0,11
1,"9","1156370200","21",1,486
1,"7","1156140100","21",1,12
1,"5","1156110000","21",0,21
1,"9","1156440700","21",1,215
1,"8","1156440700","21",1,160
1,"10","1156140100","21",1,10
1,"8","1156441300","21",0,173
1,"6","1156430100","21",1,19
1,"1","1156110000","21",1,6
1,"9","1156150100","21",1,152
1,"9","1156320500","21",0,349
1,"7","1156450100","21",1,15
1,"8","1156410100","21",0,170
1,"6","1156140100","21",1,122
1,"8","1156110000","21",1,7
1,"5","1156450100","21",0,5
1,"10","1156320500","21",1,10
1,"10","1156320500","21",1,180
1,"6","1156450100","21",1,3
1,"1","1156450100","21",0,72
1,"7","1156150100","21",0,36
1,"2","1156140100","21",1,1
1,"3","1156150100","21",0,74
1,"1","1156150100","21",1,2
1,"2","1156460100","21",0,3090
1,"2","1156440700","21",0,91
1,"10","1156440600","21",0,2434
1,"2","1156140100","21",0,54
1,"7","1156110000","21",1,17
1,"1","1156430100","21",0,3
1,"9","1156110000","21",0,2024
1,"4","1156450100","21",0,150
1,"7","1156110000","21",0,7
1,"2","1156430100","21",1,1
1,"8","1156440400","21",1,200
1,"8","1156140100","21",0,68
1,"9","1156110000","21",0,48
1,"4","1156150100","21",0,29
1,"4","1156320500","21",0,2
1,"9","1156110000","21",1,3
1,"10","1156110000","21",0,3
1,"1","1156330200","21",0,6
1,"3","1156440600","21",1,318
1,"4","1156110000","21",1,49
1,"3","1156110000","21",0,56870
1,"9","1156150100","21",1,1
1,"8","1156370200","21",1,1
1,"10","1156440400","21",0,164
1,"8","1156450100","21",1,8
1,"6","1156150100","21",1,71
1,"3","1156110000","21",0,396
1,"9","1156150100","21",1,12
1,"2","1156110000","21",1,2480
1,"10","1156460100","21",0,6
1,"1","1156110000","21",0,1258
1,"9","1156110000","21",1,43
1,"3","1156110000","21",1,269
1,"10","1156110000","21",0,247
1,"7","1156340100","21",1,481
1,"9","1156340100","21",1,859
1,"4","1156340100","21",0,647
1,"6","1156340100","21",1,10
1,"5","1156340100","21",0,479
1,"4","1156340100","21",0,4
1,"9","1156340100","21",1,251
1,"8","1156340100","21",0,162
1,"10","1156340100","21",1,6
1,"1","1156340100","21",1,8
1,"9","1156440100","0",1,3
1,"6","1156440100","0",0,4
1,"4","1156440700","0",1,2
1,"5","1156430100","0",0,2
1,"2","1156430100","0",1,24
1,"10","1156430100","0",1,2
1,"6","1156430100","0",0,5
1,"9","1156370300","8",1,26
1,"10","1156330300","8",0,7
1,"10","1156330300","8",1,3
1,"10","1156500000","8",0,10
1,"9","1156320200","8",0,3
1,"8","1156330300","8",0,3
1,"6","1156530100","8",0,14
1,"7","1156350100","8",1,6
1,"1","1156330100","8",1,6
1,"3","1156120000","8",0,14
1,"5","1156210200","8",1,1
1,"6","1156230100","8",0,5
1,"6","1156320100","8",0,21
1,"6","1156110000","8",0,3
1,"4","1156441900","8",0,12
1,"4","1156340100","8",0,19
1,"7","1156410100","8",0,4
1,"2","1156331000","8",0,8
1,"9","1156450100","8",1,7
1,"5","1156420100","8",0,18
1,"2","1156320100","8",0,1
1,"7","1156500000","8",1,1
1,"1","1156230100","8",1,1
1,"5","1156450100","8",0,1
1,"6","1156320200","8",0,1
1,"10","1156520100","8",1,24
1,"2","1156120000","8",0,5
1,"1","1156420100","8",1,2
1,"8","1156370200","8",1,5
1,"8","1156220100","8",1,8
1,"3","1156500000","8",0,2
1,"2","1156320100","8",0,3
1,"3","1156420100","8",1,4
1,"8","1156420100","8",0,22
1,"6","1156340100","8",0,2
1,"1","1156110000","8",1,6
1,"8","1156110000","8",0,4
1,"5","1156340100","8",0,2
1,"10","1156330100","8",1,1
1,"7","1156210200","8",0,13
1,"6","1156520100","8",1,6
1,"1","1156520100","8",0,3
1,"2","1156140100","8",1,5
1,"2","1156140100","8",1,5
1,"3","1156500000","8",0,4
1,"9","1156520100","8",0,1
1,"1","1156370200","8",1,1
1,"2","1156330300","8",0,9
1,"3","1156130100","8",0,10
1,"7","1156150100","8",0,3
1,"9","1156450100","8",0,14
1,"3","1156350100","8",1,2
1,"3","1156500000","8",0,5
1,"9","1156210100","8",0,3
1,"4","1156120000","8",0,9
1,"8","1156441900","8",1,3
1,"4","1156320500","8",0,5
1,"9","1156520100","8",0,17
1,"1","1156350100","8",1,1
1,"7","1156150100","8",0,3
1,"7","1156340100","8",1,4
1,"8","1156220100","8",1,5
1,"6","1156320200","8",0,3
1,"2","1156330100","8",0,5
1,"8","1156150100","8",1,9
1,"2","1156440100","8",1,2
1,"3","1156500000","8",1,5
1,"6","1156500000","8",1,4
1,"8","1156500000","8",0,3
1,"2","1156420100","8",1,11
1,"10","1156440300","8",1,1
1,"5","1156420100","8",1,2
1,"1","1156370300","8",0,5
1,"9","1156320100","8",0,1
1,"10","1156440300","8",0,4
1,"6","1156320100","8",1,2
1,"3","1156440400","8",1,5
1,"8","1156441300","8",0,18
1,"9","1156120000","8",0,4
1,"3","1156410100","8",0,7
1,"6","1156330100","8",0,2
1,"10","1156420100","8",1,1
1,"7","1156120000","8",0,6
1,"5","1156220100","8",0,3
1,"6","1156441300","8",1,6
1,"10","1156530100","8",1,5
1,"4","1156360100","8",0,6
1,"10","1156330200","8",0,3
1,"3","1156360100","8",0,1
1,"6","1156210100","8",1,2
1,"9","1156360100","8",0,5
1,"6","1156150100","8",0,4
1,"2","1156360100","8",1,4
1,"9","1156330200","8",0,8
1,"7","1156360100","8",0,11
1,"10","1156440400","8",1,3
1,"8","1156440400","8",1,2
1,"3","1156440400","8",1,2
1,"8","1156370100","8",0,21
1,"7","1156440400","8",0,1
1,"7","1156321100","8",0,5
1,"8","1156320600","8",0,3
1,"5","1156320600","8",1,7
1,"8","1156320600","8",0,3
1,"4","1156440600","8",1,6
1,"10","1156440600","8",0,1
1,"5","1156460100","8",0,2
1,"9","1156460100","8",1,1
1,"8","1156331000","9",1,5
1,"10","1156340100","9",1,11
1,"9","1156530100","9",1,3
1,"7","1156210200","9",0,5
1,"4","1156331000","9",1,1
1,"5","1156320500","9",1,35
1,"8","1156350100","9",1,2
1,"8","1156430100","9",1,6
1,"5","1156140100","9",1,1
1,"1","1156330100","9",1,1
1,"5","1156440100","9",1,4
1,"4","1156220100","9",1,15
1,"3","1156370200","9",1,2
1,"2","1156440100","9",0,5
1,"1","1156330100","9",1,1
1,"4","1156330300","9",0,9
1,"10","1156320500","9",1,3
1,"2","1156330300","9",1,1
1,"10","1156320500","9",0,1
1,"6","1156430100","9",0,3
1,"1","1156320200","9",0,3
1,"2","1156330100","9",1,3
1,"2","1156410100","9",1,1
1,"4","1156370200","9",1,3
1,"8","1156440100","9",0,1
1,"8","1156330100","9",1,1
1,"8","1156520100","9",1,6
1,"3","1156430100","9",1,10
1,"7","1156360100","9",0,6
1,"1","1156420100","9",1,3
1,"8","1156530100","9",1,2
1,"9","1156330100","9",0,3
1,"8","1156420100","9",0,1
1,"6","1156410100","9",0,10
1,"6","1156360100","9",1,1
1,"1","1156520100","9",0,2
1,"7","1156370200","9",1,1
1,"1","1156320500","9",0,2
1,"7","1156320500","9",0,2
1,"5","1156420100","9",0,3
1,"3","1156450100","9",0,1
1,"9","1156320500","9",0,5
1,"3","1156140100","9",1,9
1,"9","1156150100","9",0,9
1,"8","1156140100","9",1,2
1,"10","1156210100","9",1,4
1,"6","1156320200","9",1,1
1,"1","1156320500","9",0,2
1,"5","1156441800","9",1,5
1,"6","1156370200","9",1,3
1,"6","1156330100","9",1,2
1,"4","1156120000","9",0,1
1,"5","1156330300","9",1,1
1,"3","1156450100","9",1,1
1,"4","1156450100","9",1,1
1,"2","1156420100","9",0,6
1,"3","1156370100","9",0,16
1,"4","1156420100","9",1,11
1,"7","1156440400","9",0,2
1,"10","1156150100","9",1,2
1,"7","1156210100","9",1,4
1,"8","1156440100","9",1,18
1,"7","1156210100","9",1,2
1,"8","1156370100","9",1,3
1,"1","1156440100","9",1,5
1,"8","1156220100","9",1,11
1,"7","1156210100","9",1,12
1,"9","1156440900","9",1,4
1,"9","1156150100","9",1,5
1,"2","1156441900","9",1,1
1,"8","1156441200","9",0,11
1,"8","1156150100","9",0,1
1,"3","1156440900","9",0,6
1,"9","1156360100","9",1,6
1,"10","1156440300","9",0,6
1,"7","1156330200","9",0,4
1,"10","1156130200","9",1,4
1,"3","1156371300","9",0,13
1,"3","1156370100","9",1,7
1,"5","1156360100","9",1,5
1,"5","1156442000","9",0,16
1,"8","1156130200","9",1,6
1,"10","1156360100","9",0,2
1,"1","1156442000","9",1,1
1,"5","1156370300","9",0,1
1,"10","1156110000","9",0,11
1,"10","1156441900","9",1,9
1,"9","1156440500","9",0,9
1,"3","1156440100","9",0,10
1,"3","1156442000","9",0,2
1,"4","1156445100","9",1,4
1,"10","1156371300","9",0,2
1,"6","1156441900","9",0,6
1,"8","1156445300","9",0,8
1,"9","1156320600","9",1,2
1,"9","1156445200","9",1,10
1,"4","1156441900","9",0,23
1,"3","1156441600","9",1,3
1,"7","1156440100","9",0,32
1,"10","1156440100","9",1,18
1,"4","1156441500","9",0,5
1,"1","1156445100","9",1,9
1,"3","1156441700","9",1,6
1,"6","1156440500","9",1,34
1,"3","1156440500","9",0,4
1,"4","1156440600","9",0,7
1,"7","1156441500","9",1,6
1,"9","1156440600","9",1,7
1,"4","1156440500","9",0,10
1,"4","1156445300","9",1,1
1,"5","1156440800","9",0,1
1,"7","1156440500","9",0,2
1,"1","1156440800","9",0,5
1,"5","1156445300","9",0,4
1,"7","1156441700","9",1,14
1,"6","1156440400","9",1,4
1,"1","1156440400","9",1,7
1,"3","1156441900","9",1,15
1,"10","1156440400","9",0,9
1,"9","1156440600","9",1,3
1,"6","1156442000","9",1,29
1,"5","1156440200","9",1,9
1,"7","1156441700","9",0,4
1,"6","1156460100","9",0,2
1,"3","1156460100","9",0,9
1,"10","1156441200","9",0,7
1,"10","1156441700","9",1,11
1,"3","1156442000","9",1,1
1,"8","1156441200","9",1,2
1,"5","1156440100","9",0,2
1,"6","1156441200","9",0,22
1,"10","1156441400","9",0,3
1,"6","1156320600","9",0,2
1,"6","1156441700","9",1,4
1,"9","1156445100","9",1,2
1,"4","1156441400","9",1,14
1,"7","1156441400","9",1,7
1,"5","1156441600","9",1,1
1,"2","1156442000","9",1,5
1,"5","1156440800","9",1,3
1,"8","1156441400","9",1,2
1,"4","1156440400","9",1,7
1,"10","1156445200","9",1,2
1,"4","1156440200","9",1,3
1,"8","1156441400","9",0,3
1,"8","1156440400","9",1,12
1,"5","1156441800","9",0,2
1,"4","1156440700","9",0,2
1,"8","1156441300","9",1,6
1,"10","1156442000","9",0,3
1,"9","1156440300","9",0,4
1,"3","1156441400","9",0,10
1,"10","1156440500","9",1,2
1,"1","1156441200","9",1,14
1,"10","1156440800","9",1,13
1,"3","1156330100","10",0,3
1,"8","1156350100","10",1,11
1,"1","1156130100","10",1,13
1,"1","1156440100","10",0,5
1,"2","1156330100","10",1,5
1,"4","1156331000","10",0,1
1,"4","1156330200","10",1,3
1,"8","1156450100","10",0,1
1,"3","1156230100","10",1,3
1,"9","1156420100","10",1,7
1,"4","1156330100","10",0,2
1,"2","1156230100","10",1,2
1,"7","1156530100","10",1,7
1,"6","1156440100","10",0,2
1,"7","1156430100","10",1,3
1,"5","1156370200","10",1,1
1,"5","1156410100","10",0,18
1,"6","1156220100","10",1,14
1,"2","1156360100","10",0,4
1,"7","1156450100","10",0,23
1,"3","1156520100","10",0,6
1,"1","1156450100","10",0,6
1,"8","1156530100","10",0,13
1,"5","1156210200","10",1,1
1,"2","1156320500","10",1,4
1,"2","1156230100","10",1,6
1,"4","1156330200","10",0,7
1,"5","1156420100","10",0,6
1,"10","1156210200","10",0,1
1,"8","1156370200","10",1,1
1,"4","1156530100","10",0,4
1,"10","1156130100","10",1,7
1,"1","1156370200","10",0,3
1,"3","1156370200","10",1,1
1,"1","1156320500","10",0,2
1,"10","1156331000","10",0,2
1,"10","1156370200","10",1,1
1,"9","1156440300","10",0,5
1,"7","1156150100","10",0,17
1,"5","1156440400","10",1,5
1,"5","1156442000","10",0,35
1,"3","1156320500","10",1,1
1,"4","1156370100","10",0,5
1,"2","1156220100","10",0,3
1,"10","1156530100","10",1,3
1,"3","1156350100","10",1,3
1,"9","1156210200","10",0,1
1,"6","1156360100","10",1,4
1,"6","1156520100","10",1,5
1,"4","1156450100","10",1,1
1,"9","1156140100","10",0,1
1,"1","1156230100","10",1,4
1,"1","1156440300","10",0,2
1,"3","1156130100","10",1,2
1,"8","1156450100","10",1,1
1,"10","1156370200","10",1,3
1,"1","1156330300","10",1,2
1,"7","1156410100","10",0,1
1,"7","1156441900","10",1,4
1,"7","1156320100","10",0,5
1,"2","1156430100","10",1,1
1,"5","1156440100","10",0,1
1,"7","1156360100","10",0,3
1,"10","1156130100","10",0,6
1,"7","1156350100","10",0,4
1,"10","1156441900","10",1,5
1,"5","1156440900","10",1,4
1,"3","1156330300","10",1,1
1,"4","1156130100","10",0,3
1,"2","1156320100","10",1,4
1,"2","1156530100","10",0,3
1,"4","1156340100","10",1,9
1,"4","1156110000","10",1,2
1,"9","1156320500","10",1,1
1,"2","1156110000","10",1,1
1,"2","1156441900","10",0,9
1,"6","1156140100","10",1,2
1,"4","1156530100","10",1,2
1,"9","1156330200","10",0,26
1,"4","1156220100","10",0,16
1,"6","1156440100","10",0,14
1,"6","1156210100","10",0,1
1,"6","1156520100","10",0,5
1,"1","1156500000","10",1,6
1,"9","1156110000","10",0,16
1,"8","1156441500","10",0,4
1,"6","1156360100","10",1,6
1,"1","1156210100","10",1,4
1,"4","1156220100","10",0,5
1,"5","1156445200","10",0,3
1,"2","1156370300","10",1,8
1,"6","1156150100","10",1,1
1,"6","1156441400","10",1,3
1,"9","1156442000","10",1,1
1,"5","1156150100","10",1,1
1,"9","1156440500","10",0,2
1,"8","1156440500","10",1,1
1,"10","1156220100","10",0,5
1,"4","1156440600","10",0,2
1,"7","1156330200","10",0,3
1,"3","1156441600","10",0,1
1,"4","1156330200","10",1,1
1,"10","1156130200","10",0,13
1,"1","1156441800","10",1,7
1,"2","1156120000","10",0,9
1,"10","1156440700","10",0,6
1,"4","1156440700","10",1,5
1,"7","1156440300","10",1,2
1,"10","1156320600","10",1,2
1,"3","1156130200","10",1,10
1,"10","1156445300","10",1,1
1,"10","1156440200","10",1,1
1,"7","1156440700","10",1,4
1,"4","1156440400","10",0,9
1,"5","1156440400","10",1,10
1,"2","1156440700","10",0,10
1,"10","1156445200","10",0,4
1,"7","1156440400","10",1,3
1,"9","1156440400","10",0,3
1,"4","1156440600","10",1,5
1,"10","1156440600","10",1,2
1,"8","1156445200","10",1,10
1,"8","1156441700","10",0,1
1,"6","1156440600","10",0,11
1,"5","1156440100","10",1,3
1,"4","1156442000","10",1,19
1,"7","1156370100","10",1,11
1,"8","1156445100","10",0,1
1,"2","1156370300","10",0,7
1,"8","1156440300","10",0,5
1,"10","1156442000","10",0,1
1,"2","1156440800","10",0,3
1,"8","1156440200","10",1,1
1,"6","1156441800","10",1,7
1,"1","1156440100","10",1,6
1,"10","1156445300","10",0,1
1,"10","1156440600","10",0,11
1,"7","1156440400","10",1,2
1,"7","1156440100","10",1,5
1,"8","1156440300","10",1,4
1,"8","1156441800","10",0,1
1,"5","1156321100","10",1,1
1,"6","1156442000","10",1,5
1,"1","1156440600","10",0,7
1,"3","1156441900","10",1,3
1,"1","1156440600","10",0,1
1,"8","1156441400","10",1,9
1,"5","1156440600","10",0,11
1,"8","1156440500","10",0,6
1,"3","1156110000","10",1,11
1,"6","1156320600","10",1,3
1,"7","1156320600","10",0,1
1,"10","1156460100","10",1,2
1,"9","1156460100","10",1,3
1,"6","1156460100","10",0,3
1,"5","1156320100","11",0,12
1,"8","1156450100","11",0,3
1,"7","1156350100","11",1,1
1,"2","1156130100","11",0,1
1,"5","1156340100","11",1,17
1,"8","1156210200","11",1,11
1,"4","1156130100","11",1,9
1,"5","1156350100","11",0,1
1,"5","1156320100","11",0,11
1,"9","1156210200","11",0,1
1,"2","1156130100","11",1,2
1,"10","1156330100","11",1,2
1,"7","1156320100","11",1,1
1,"2","1156450100","11",0,5
1,"10","1156441300","11",0,3
1,"8","1156530100","11",1,1
1,"2","1156320500","11",1,3
1,"10","1156440400","11",1,4
1,"9","1156370200","11",1,9
1,"1","1156440300","11",1,1
1,"7","1156441900","11",0,2
